time,actual,arima_model
2018-06-08 07:00:00,48.0,55.64270412797973
2018-06-08 08:00:00,40.0,42.05343615573911
2018-06-08 09:00:00,26.0,49.764474471260186
2018-06-08 10:00:00,32.0,29.374647056402367
2018-06-08 11:00:00,35.0,39.68118329253265
2018-06-08 12:00:00,39.0,43.46107779594947
2018-06-08 13:00:00,44.0,42.38400783462926
2018-06-08 14:00:00,47.0,47.495307348645184
2018-06-08 15:00:00,63.0,56.951113800142
2018-06-08 16:00:00,80.0,66.31972628975863
2018-06-08 17:00:00,81.0,82.20883932019458
2018-06-08 18:00:00,82.0,87.49885103042956
2018-06-08 19:00:00,81.0,81.82403921710474
2018-06-08 20:00:00,78.0,77.46466139219147
2018-06-08 21:00:00,42.0,75.44912969115461
2018-06-08 22:00:00,13.0,28.276752759819487
2018-06-08 23:00:00,1.0,10.97764279337216
2018-06-09 00:00:00,9.0,5.310172216302632
2018-06-09 01:00:00,71.0,22.697989121051602
2018-06-09 02:00:00,73.0,82.50906695352174
2018-06-09 03:00:00,74.0,72.04802255176523
2018-06-09 04:00:00,94.0,74.85101347536444
2018-06-09 05:00:00,90.0,95.22215776478252
2018-06-09 06:00:00,85.0,89.3709747822852
2018-06-09 07:00:00,87.0,81.13115369810363
2018-06-09 08:00:00,87.0,80.98295166342425
2018-06-09 09:00:00,88.0,83.0623379841888
2018-06-09 10:00:00,76.0,83.46442021456215
2018-06-09 11:00:00,99.0,70.04948465381743
2018-06-09 12:00:00,143.0,101.11847109156624
2018-06-09 13:00:00,153.0,142.15785433283625
2018-06-09 14:00:00,134.0,142.73518705053712
2018-06-09 15:00:00,125.0,124.8016423228455
2018-06-09 16:00:00,122.0,115.91157591997786
2018-06-09 17:00:00,118.0,114.55811839457391
2018-06-09 18:00:00,109.0,114.18725206733265
2018-06-09 19:00:00,93.0,100.53780772434133
2018-06-09 20:00:00,100.0,82.9369337552124
2018-06-09 21:00:00,75.0,88.77225494264354
2018-06-09 22:00:00,14.0,60.54580983357309
2018-06-09 23:00:00,18.0,-0.5595283885580926
2018-06-10 00:00:00,35.0,22.610991138045215
2018-06-10 01:00:00,20.0,51.97130197301336
2018-06-10 02:00:00,41.0,18.98962830922478
2018-06-10 03:00:00,50.0,53.37354214099065
2018-06-10 04:00:00,52.0,56.768681384413235
2018-06-10 05:00:00,60.0,54.58826937987742
2018-06-10 06:00:00,61.0,64.67136688612396
2018-06-10 07:00:00,55.0,62.703980208675084
2018-06-10 08:00:00,45.0,52.08120836498086
2018-06-10 09:00:00,55.0,40.94910095363692
2018-06-10 10:00:00,72.0,56.93926752031822
2018-06-10 11:00:00,84.0,75.9490800346104
2018-06-10 12:00:00,130.0,91.78309170350204
2018-06-10 13:00:00,147.0,145.96853416370084
2018-06-10 14:00:00,146.0,132.7864850615755
2018-06-10 15:00:00,168.0,139.88135438761816
2018-06-10 16:00:00,157.0,165.3386624018939
2018-06-10 17:00:00,151.0,141.79388659524258
2018-06-10 18:00:00,154.0,141.6635043095029
2018-06-10 19:00:00,160.0,142.40027732585114
2018-06-10 19:00:00,155.0,152.74054126426273
2018-06-10 20:00:00,146.0,133.65256235965248
2018-06-10 21:00:00,105.0,119.17326900568935
2018-06-10 22:00:00,81.0,92.18777392226498
2018-06-10 23:00:00,70.0,77.32312360944186
2018-06-11 00:00:00,93.0,68.07425263241288
2018-06-11 01:00:00,96.0,95.51786567414904
2018-06-11 02:00:00,92.0,91.77390019975681
2018-06-11 03:00:00,89.0,92.96160793897765
2018-06-11 04:00:00,89.0,85.53196209788369
2018-06-11 05:00:00,87.0,86.03514746541036
2018-06-11 06:00:00,92.0,80.6367817144689
2018-06-11 07:00:00,86.0,89.7142331867421
2018-06-11 08:00:00,33.0,77.64111932311474
2018-06-11 09:00:00,31.0,18.512269075858
2018-06-11 10:00:00,23.0,41.47723841913409
2018-06-11 11:00:00,68.0,37.662546791317546
2018-06-11 12:00:00,74.0,84.10988302670306
2018-06-11 13:00:00,91.0,73.15756982683911
2018-06-11 14:00:00,106.0,102.02610179935363
2018-06-11 15:00:00,107.0,105.06655411736503
2018-06-11 16:00:00,102.0,105.1139900826892
2018-06-11 17:00:00,82.0,99.20086594053981
2018-06-11 18:00:00,71.0,75.63672743738326
2018-06-11 19:00:00,37.0,68.8200906342333
2018-06-11 20:00:00,18.0,33.1535234563089
2018-06-11 21:00:00,8.0,8.706966332878402
2018-06-11 22:00:00,7.0,14.492208643294035
2018-06-11 23:00:00,53.0,19.13129633303489
2018-06-12 00:00:00,58.0,75.57794395751057
2018-06-12 01:00:00,60.0,57.41399497062877
2018-06-12 02:00:00,59.0,66.8879361960976
2018-06-12 03:00:00,56.0,58.85111214211834
2018-06-12 04:00:00,55.0,59.02941812144598
2018-06-12 05:00:00,57.0,59.047417701583704
2018-06-12 06:00:00,57.0,61.167175541510545
2018-06-12 07:00:00,53.0,59.88018407795635
2018-06-12 08:00:00,25.0,44.06888026308308
2018-06-12 09:00:00,56.0,16.762906569330355
2018-06-12 10:00:00,72.0,65.1165187924536
2018-06-12 11:00:00,85.0,83.19207204508783
2018-06-12 12:00:00,101.0,92.5787998030379
2018-06-12 13:00:00,98.0,102.88491061097504
2018-06-12 14:00:00,102.0,98.36813337478326
2018-06-12 15:00:00,102.0,100.13556826981545
2018-06-12 16:00:00,102.0,98.11598754213756
2018-06-12 17:00:00,104.0,96.29542561640923
2018-06-12 18:00:00,118.0,100.42709839347648
2018-06-12 19:00:00,105.0,109.48851576501188
2018-06-12 20:00:00,54.0,88.66436737076748
2018-06-12 21:00:00,18.0,32.52873283744378
2018-06-12 22:00:00,2.0,12.147420775439755
2018-06-12 23:00:00,0.0,20.036644661815608
2018-06-13 00:00:00,3.0,7.644141141394208
2018-06-13 01:00:00,8.0,13.831301980743593
2018-06-13 02:00:00,3.0,18.21409692174341
2018-06-13 03:00:00,10.0,8.874517451727646
2018-06-13 04:00:00,43.0,18.582805289902126
2018-06-13 05:00:00,79.0,52.12202714647178
2018-06-13 06:00:00,84.0,84.41876358882045
2018-06-13 07:00:00,69.0,78.05018156360013
2018-06-13 08:00:00,34.0,55.961472084531195
2018-06-13 09:00:00,37.0,30.596397459904292
2018-06-13 10:00:00,63.0,41.78208761798025
2018-06-13 11:00:00,82.0,82.51189609901388
2018-06-13 12:00:00,92.0,88.19490846831324
2018-06-13 13:00:00,105.0,92.4877221373989
2018-06-13 14:00:00,116.0,107.5046834882646
2018-06-13 15:00:00,107.0,112.22452114076746
2018-06-13 16:00:00,109.0,97.813757933893
2018-06-13 17:00:00,107.0,102.15289268726652
2018-06-13 18:00:00,109.0,103.487456732838
2018-06-13 19:00:00,86.0,99.60988083736368
2018-06-13 20:00:00,74.0,62.81730289166444
2018-06-13 21:00:00,51.0,65.51557567307384
2018-06-13 22:00:00,2.0,40.550208690783144
2018-06-13 23:00:00,1.0,4.729884976547366
2018-06-14 00:00:00,1.0,9.500159164557122
2018-06-14 01:00:00,3.0,5.653221796414988
2018-06-14 02:00:00,13.0,10.718645553657637
2018-06-14 03:00:00,19.0,22.035885274017133
2018-06-14 04:00:00,54.0,29.53393362525829
2018-06-14 05:00:00,52.0,68.53338988255524
2018-06-14 06:00:00,54.0,52.12784638177945
2018-06-14 07:00:00,50.0,51.6422039563534
2018-06-14 08:00:00,13.0,31.603163352531062
2018-06-14 09:00:00,46.0,9.525421082672029
2018-06-14 10:00:00,58.0,62.844106287403946
2018-06-14 11:00:00,63.0,66.75492898298562
2018-06-14 12:00:00,63.0,68.64919897704092
2018-06-14 13:00:00,79.0,64.07297264817788
2018-06-14 14:00:00,109.0,82.97164959478481
2018-06-14 15:00:00,119.0,109.5073361202173
2018-06-14 16:00:00,106.0,116.6105104678733
2018-06-14 17:00:00,100.0,101.82698748397605
2018-06-14 18:00:00,113.0,95.82177142791645
2018-06-14 19:00:00,113.0,101.6974566391314
2018-06-14 20:00:00,119.0,96.29404180883911
2018-06-14 21:00:00,112.0,106.16695258746559
2018-06-14 22:00:00,99.0,96.39856473109408
2018-06-14 23:00:00,98.0,97.62755556067353
2018-06-15 00:00:00,94.0,93.14206333750681
2018-06-15 01:00:00,89.0,87.85474988931144
2018-06-15 02:00:00,86.0,83.65470067682963
2018-06-15 03:00:00,84.0,80.30898184948786
2018-06-15 04:00:00,104.0,90.01040263728729
2018-06-15 05:00:00,111.0,104.28996554071557
2018-06-15 06:00:00,108.0,106.69788254402025
2018-06-15 07:00:00,107.0,94.80048875497955
2018-06-15 08:00:00,107.0,84.15407234631667
2018-06-15 09:00:00,91.0,104.73735191583516
2018-06-15 10:00:00,90.0,78.90902722649946
2018-06-15 11:00:00,89.0,91.89340919027576
2018-06-15 12:00:00,100.0,84.04189016252224
2018-06-15 13:00:00,112.0,102.60104848946109
2018-06-15 14:00:00,114.0,114.63057536063148
2018-06-15 15:00:00,118.0,109.23217687179053
2018-06-15 16:00:00,119.0,115.13457092566283
2018-06-15 17:00:00,121.0,112.30869273888972
2018-06-15 18:00:00,120.0,119.6755044527908
2018-06-15 19:00:00,114.0,107.86656074997887
2018-06-15 20:00:00,89.0,96.98100284797974
2018-06-15 21:00:00,86.0,82.24056901801875
2018-06-15 22:00:00,86.0,78.60525033945294
2018-06-15 23:00:00,57.0,87.49512356749484
2018-06-16 00:00:00,28.0,49.128501416979404
2018-06-16 01:00:00,25.0,27.164948729211584
2018-06-16 02:00:00,29.0,32.85601014391186
2018-06-16 03:00:00,30.0,34.14948289386125
2018-06-16 04:00:00,62.0,41.77843150408258
2018-06-16 05:00:00,68.0,71.894031308732
2018-06-16 06:00:00,90.0,71.40532624833524
2018-06-16 07:00:00,98.0,91.46942421563878
2018-06-16 08:00:00,24.0,90.5944402848219
2018-06-16 09:00:00,29.0,8.548242200915972
2018-06-16 10:00:00,54.0,34.67941496856781
2018-06-16 11:00:00,110.0,64.39280072603452
2018-06-16 12:00:00,143.0,125.53100772738549
2018-06-16 13:00:00,148.0,144.7968413061509
2018-06-16 14:00:00,107.0,144.10094311829386
2018-06-16 15:00:00,114.0,92.79633700992063
2018-06-16 16:00:00,130.0,114.79191314202076
2018-06-16 17:00:00,132.0,126.9150466406503
2018-06-16 18:00:00,129.0,127.10416507664148
2018-06-16 19:00:00,146.0,118.47249291547773
2018-06-16 20:00:00,138.0,139.95757529632107
2018-06-16 21:00:00,129.0,125.17163280068499
2018-06-16 22:00:00,106.0,117.66974590195748
2018-06-16 23:00:00,69.0,87.9038609243634
2018-06-17 00:00:00,82.0,55.18262494228556
2018-06-17 01:00:00,67.0,86.17729558985307
2018-06-17 02:00:00,58.0,67.40174794532236
2018-06-17 03:00:00,65.0,57.514296708308024
2018-06-17 04:00:00,68.0,73.67073270982604
2018-06-17 05:00:00,63.0,69.30477448091565
2018-06-17 06:00:00,69.0,68.53830538299881
2018-06-17 07:00:00,66.0,67.66895430152317
2018-06-17 08:00:00,28.0,47.461767543581814
2018-06-17 09:00:00,68.0,26.577946166438586
2018-06-17 10:00:00,102.0,83.1722804194808
2018-06-17 11:00:00,116.0,113.86220433597079
2018-06-17 12:00:00,120.0,115.61109023391184
2018-06-17 13:00:00,123.0,118.81732219445948
2018-06-17 14:00:00,139.0,113.30556856811137
2018-06-17 15:00:00,117.0,138.30763559968057
2018-06-17 16:00:00,108.0,114.29883504458454
2018-06-17 17:00:00,93.0,104.80676517668653
2018-06-17 18:00:00,89.0,89.18019550898522
2018-06-17 19:00:00,109.0,90.69628284615814
2018-06-17 20:00:00,110.0,99.06155687024493
2018-06-17 21:00:00,87.0,103.88676212162409
2018-06-17 22:00:00,35.0,76.45130614189456
2018-06-17 23:00:00,8.0,25.197002989520023
2018-06-17 23:00:00,17.0,13.853297382091094
2018-06-18 00:00:00,28.0,23.211110441826158
2018-06-18 01:00:00,31.0,30.270791326951546
2018-06-18 02:00:00,40.0,42.669673007198284
2018-06-18 03:00:00,35.0,52.7881072484593
2018-06-18 04:00:00,40.0,38.33569224125199
2018-06-18 05:00:00,46.0,49.416775780084876
2018-06-18 06:00:00,48.0,49.23382985173184
2018-06-18 07:00:00,56.0,34.792707043050214
2018-06-18 08:00:00,84.0,70.87966651111552
2018-06-18 09:00:00,109.0,96.0863210305712
2018-06-18 10:00:00,123.0,113.98133691737833
2018-06-18 11:00:00,134.0,123.59392681889092
2018-06-18 12:00:00,147.0,128.95299701043018
2018-06-18 13:00:00,127.0,141.90744625121462
2018-06-18 14:00:00,104.0,113.46652038847617
2018-06-18 15:00:00,136.0,100.87531011287341
2018-06-18 16:00:00,163.0,133.9821573506267
2018-06-18 17:00:00,164.0,160.99683034690673
2018-06-18 18:00:00,159.0,158.9743634898346
2018-06-18 19:00:00,145.0,134.78081328099154
2018-06-18 20:00:00,141.0,133.23504106791253
2018-06-18 21:00:00,129.0,123.94807184783082
2018-06-18 22:00:00,126.0,115.7585826618769
2018-06-18 23:00:00,113.0,122.27552559021497
2018-06-19 00:00:00,107.0,103.25505178211753
2018-06-19 01:00:00,106.0,102.88049255105649
2018-06-19 02:00:00,101.0,102.38807657622097
2018-06-19 03:00:00,97.0,94.59487213185632
2018-06-19 04:00:00,94.0,90.00085060941524
2018-06-19 05:00:00,95.0,92.7770346283823
2018-06-19 06:00:00,99.0,95.50365238449491
2018-06-19 07:00:00,95.0,89.51031794256572
2018-06-19 08:00:00,57.0,97.38176776814971
2018-06-19 09:00:00,73.0,48.48265377262475
2018-06-19 10:00:00,85.0,78.96500533891898
2018-06-19 11:00:00,88.0,90.6403928344254
2018-06-19 12:00:00,98.0,92.07832191910111
2018-06-19 13:00:00,109.0,94.3644354235427
2018-06-19 14:00:00,126.0,105.64715813348984
2018-06-19 15:00:00,129.0,132.6947263023918
2018-06-19 16:00:00,116.0,126.80615829397158
2018-06-19 17:00:00,124.0,110.44542790149052
2018-06-19 18:00:00,124.0,122.78538498340636
2018-06-19 19:00:00,83.0,111.40433940048382
2018-06-19 20:00:00,59.0,81.26214993586498
2018-06-19 21:00:00,48.0,52.21389840631838
2018-06-19 22:00:00,59.0,48.81291019144667
2018-06-19 23:00:00,37.0,66.77446625308397
2018-06-20 00:00:00,44.0,37.42079718470869
2018-06-20 01:00:00,64.0,48.84816678770527
2018-06-20 02:00:00,59.0,65.78273154884332
2018-06-20 03:00:00,53.0,65.59546636559378
2018-06-20 04:00:00,48.0,58.084865486210774
2018-06-20 05:00:00,49.0,50.57312502197655
2018-06-20 06:00:00,53.0,55.160166346787605
2018-06-20 07:00:00,54.0,54.69436920909425
2018-06-20 08:00:00,26.0,56.12010648324206
2018-06-20 09:00:00,31.0,27.996180423871117
2018-06-20 10:00:00,53.0,39.635451157345315
2018-06-20 11:00:00,62.0,64.43141909326266
2018-06-20 12:00:00,79.0,68.7603766663181
2018-06-20 13:00:00,91.0,82.66065648106158
2018-06-20 14:00:00,105.0,93.97335074013468
2018-06-20 15:00:00,107.0,110.40245391811288
2018-06-20 16:00:00,106.0,103.93841618758537
2018-06-20 17:00:00,117.0,106.42632643963688
2018-06-20 18:00:00,119.0,116.71474904782801
2018-06-20 19:00:00,131.0,103.89597881917
2018-06-20 20:00:00,124.0,126.57062011571217
2018-06-20 21:00:00,101.0,115.15815439506285
2018-06-20 22:00:00,38.0,94.34780907694692
2018-06-20 23:00:00,52.0,21.58790053261275
2018-06-21 00:00:00,47.0,62.491834934818314
2018-06-21 01:00:00,36.0,47.8067327341602
2018-06-21 02:00:00,34.0,38.41916372450592
2018-06-21 03:00:00,40.0,39.22018888176716
2018-06-21 04:00:00,66.0,44.330510523877344
2018-06-21 05:00:00,95.0,75.14593423858682
2018-06-21 06:00:00,98.0,100.78215559489175
2018-06-21 07:00:00,95.0,86.37871281218254
2018-06-21 08:00:00,38.0,83.84267146823129
2018-06-21 09:00:00,22.0,28.88236242579555
2018-06-21 10:00:00,10.0,35.38000966211727
2018-06-21 11:00:00,91.0,7.345269221200823
2018-06-21 12:00:00,115.0,117.90925116893203
2018-06-21 13:00:00,121.0,116.58841745065553
2018-06-21 14:00:00,128.0,122.33056471424102
2018-06-21 15:00:00,120.0,122.4013690372973
2018-06-21 16:00:00,105.0,109.7047301084834
2018-06-21 17:00:00,112.0,99.70320402123126
2018-06-21 18:00:00,129.0,111.07268112338457
2018-06-21 19:00:00,122.0,123.37299748908154
2018-06-21 20:00:00,125.0,112.25492910588206
2018-06-21 21:00:00,121.0,118.81589182967252
2018-06-21 22:00:00,105.0,108.28557402589794
2018-06-21 23:00:00,83.0,93.07264897975614
2018-06-22 00:00:00,75.0,76.7777032117989
2018-06-22 01:00:00,71.0,72.35754096334415
2018-06-22 02:00:00,65.0,69.17493909980367
2018-06-22 03:00:00,71.0,66.32996875317698
2018-06-22 04:00:00,91.0,76.85316147357415
